Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Total,Total,Total,Total,Total,Short,Short,Short,Medium,Medium,Medium,Long,Long,Long,Unnamed: 22_level_0,Unnamed: 23_level_0,Expected,Expected,Unnamed: 26_level_0,Unnamed: 27_level_0,Unnamed: 28_level_0,Unnamed: 29_level_0,Unnamed: 30_level_0,Unnamed: 31_level_0
342,Rodrigo Mora,pt POR,MF,Porto,18-000,2007,13.9,300,392,76.5,4972,976,151,187,80.7,108,131,82.4,27,35,77.1,4,1.4,1.3,+2.6,19,22,16,3,63,Matches
343,Morato,br BRA,DF,Benfica,23-309,2001,1.0,67,74,90.5,1070,418,38,41,92.7,25,27,92.6,4,4,100.0,0,0.0,0.0,0.0,0,6,0,0,10,Matches
344,Paulo Moreira,pt POR,MF,Estrela,25-077,2000,12.1,279,340,82.1,4717,1240,136,160,85.0,122,138,88.4,17,28,60.7,0,0.5,0.5,-0.5,9,22,5,1,32,Matches
345,Marco Moreno,es ESP,DF,Farense,24-074,2001,20.7,563,732,76.9,12702,5381,133,155,85.8,327,372,87.9,101,191,52.9,0,0.1,0.4,-0.1,2,46,0,0,45,Matches
346,Dani Morer,es ESP,DF,Moreirense,27-089,1998,0.1,4,6,66.7,63,11,2,2,100.0,2,3,66.7,0,0,,0,0.0,0.0,0.0,0,0,0,0,1,Matches
347,Hidemasa Morita,jp JPN,MF,Sporting CP,29-360,1995,13.2,627,738,85.0,10100,3143,320,362,88.4,255,280,91.1,39,60,65.0,3,2.7,2.0,+0.3,19,94,10,0,98,Matches
348,Moura,pt POR,DF,Famalicão,25-262,1999,4.0,144,189,76.2,2458,877,78,84,92.9,50,68,73.5,14,24,58.3,1,0.5,0.1,+0.5,7,9,3,2,9,Matches
349,Moura,pt POR,DF,Porto,25-262,1999,22.6,1007,1260,79.9,16206,6130,494,548,90.1,429,526,81.6,56,108,51.9,8,4.0,3.5,+4.0,32,55,28,15,94,Matches
350,João Moutinho,pt POR,MF,Braga,38-239,1986,16.8,976,1128,86.5,17827,5014,384,415,92.5,470,511,92.0,102,165,61.8,2,1.1,1.7,+0.9,15,126,14,2,137,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
351,MT,br BRA,"DF,MF",Santa Clara,24-065,2001,30.0,1149,1548,74.2,22170,8399,436,486,89.7,534,653,81.8,151,329,45.9,1,1.9,1.2,-0.9,16,126,22,3,123,Matches
352,Jonathan Mutombo,fr FRA,DF,Gil Vicente FC,22-251,2002,6.5,258,322,80.1,4554,1641,116,131,88.5,115,131,87.8,25,48,52.1,0,0.4,0.2,-0.4,4,23,4,2,25,Matches
353,Manuel Namora,pt POR,"MF,FW",Boavista,27-082,1998,3.4,29,53,54.7,478,172,17,30,56.7,9,14,64.3,3,4,75.0,0,0.1,0.1,-0.1,1,3,2,0,7,Matches
354,Dylan Nandín,uy URU,FW,Arouca,23-066,2002,6.6,79,115,68.7,989,132,48,64,75.0,24,32,75.0,0,1,0.0,1,0.8,0.5,+0.2,5,3,2,0,5,Matches
355,Nani,pt POR,"FW,MF",Estrela,38-169,1986,5.2,171,240,71.3,2534,629,103,121,85.1,51,72,70.8,10,30,33.3,0,0.4,0.6,-0.4,9,7,4,0,11,Matches
356,Fran Navarro,es ESP,FW,Porto,27-091,1998,1.0,13,14,92.9,151,3,7,8,87.5,4,4,100.0,0,0,,0,0.0,0.0,0.0,0,0,0,0,1,Matches
357,Fran Navarro,es ESP,FW,Braga,27-091,1998,6.7,57,84,67.9,640,100,42,53,79.2,12,18,66.7,0,0,,0,0.2,0.3,-0.2,4,4,1,0,6,Matches
358,Christian Neiva Afonso,pt POR,"DF,MF",AVS Futebol,30-146,1994,16.7,518,747,69.3,9296,3806,225,252,89.3,224,308,72.7,61,148,41.2,2,1.7,1.6,+0.3,14,33,11,8,39,Matches
359,Nenê,br BRA,FW,AVS Futebol,41-281,1983,8.2,114,161,70.8,1868,343,60,71,84.5,30,46,65.2,15,18,83.3,1,0.4,0.2,+0.6,4,12,2,0,17,Matches
360,Neto,br BRA,MF,Farense,33-245,1991,17.8,528,673,78.5,10019,2790,204,248,82.3,224,265,84.5,83,122,68.0,0,0.6,0.4,-0.6,11,63,4,1,71,Matches
361,Martim Neto,pt POR,MF,Rio Ave,22-111,2003,12.9,488,594,82.2,8376,2116,229,267,85.8,202,229,88.2,45,62,72.6,1,1.2,0.6,-0.2,12,50,8,0,75,Matches
362,Renato Nhaga,gw GNB,MF,Casa Pia,18-039,2007,0.0,4,5,80.0,85,14,1,1,100.0,2,3,66.7,1,1,100.0,0,0.0,0.0,0.0,0,1,0,0,1,Matches
363,Sikou Niakaté,ml MLI,DF,Braga,25-299,1999,20.0,1202,1375,87.4,23170,8416,374,400,93.5,695,740,93.9,112,198,56.6,1,0.9,0.6,+0.1,6,102,3,1,96,Matches
364,Yusupha Njie,gm GAM,"FW,MF",Farense,31-122,1994,6.7,78,107,72.9,1281,233,41,51,80.4,27,36,75.0,8,13,61.5,0,0.3,0.2,-0.3,3,4,3,1,9,Matches
365,Miguel Nóbrega,pt POR,DF,Rio Ave,25-018,2000,1.0,35,42,83.3,500,301,23,24,95.8,10,15,66.7,1,2,50.0,0,0.0,0.0,0.0,0,3,0,0,3,Matches
366,Jonatás Noro,pt POR,DF,Braga,19-300,2005,0.1,7,7,100.0,158,50,0,0,,5,5,100.0,2,2,100.0,0,0.0,0.0,0.0,0,0,0,0,0,Matches
367,João Novais,pt POR,MF,Rio Ave,31-299,1993,14.4,466,627,74.3,8922,3024,184,218,84.4,196,241,81.3,72,134,53.7,0,2.9,3.1,-2.9,29,53,13,1,64,Matches
368,Andreas Ntoi,gr GRE,DF,Rio Ave,22-092,2003,13.2,516,630,81.9,11066,3851,122,130,93.8,328,358,91.6,64,132,48.5,0,0.6,0.1,-0.6,1,35,1,0,38,Matches
369,Samuel Obeng,gh GHA,FW,Casa Pia,27-355,1997,4.1,34,55,61.8,439,102,21,30,70.0,9,14,64.3,1,2,50.0,0,0.1,0.0,-0.1,3,3,0,0,4,Matches
370,Guillermo Ochoa,mx MEX,GK,AVS Futebol,39-296,1985,20.0,461,624,73.9,13456,9928,85,85,100.0,203,205,99.0,171,330,51.8,0,0.3,0.0,-0.3,1,4,0,0,0,Matches
371,Lawrence Ofori,gh GHA,MF,Moreirense,26-311,1998,19.8,922,1046,88.1,15539,4682,425,458,92.8,393,421,93.3,73,121,60.3,1,0.8,0.9,+0.2,14,100,11,0,93,Matches
372,Leonardo Oliveira,pt POR,FW,Famalicão,20-086,2005,0.3,0,1,0.0,0,0,0,0,,0,0,,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches
373,Nélson Oliveira,pt POR,FW,Vitória,33-270,1991,18.6,241,322,74.8,3351,630,138,172,80.2,67,85,78.8,13,19,68.4,4,2.8,1.4,+1.2,15,14,7,1,36,Matches
374,Paulo Oliveira,pt POR,DF,Braga,33-117,1992,17.0,904,1058,85.4,18571,6165,228,245,93.1,582,631,92.2,92,165,55.8,0,0.0,0.4,0.0,1,52,0,0,46,Matches
375,Talys Oliveira,br BRA,DF,Farense,26-084,1999,2.8,95,151,62.9,2035,1119,36,39,92.3,37,54,68.5,22,53,41.5,0,0.2,0.4,-0.2,6,11,7,6,13,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
376,Samu Omorodion,es ESP,FW,Porto,21-000,2004,23.2,258,331,77.9,4127,660,147,177,83.1,76,91,83.5,25,32,78.1,3,2.0,2.2,+1.0,17,15,7,0,24,Matches
377,Bruno Onyemaechi,ng NGA,"DF,MF",Boavista,26-032,1999,17.4,366,587,62.4,6499,2557,170,233,73.0,143,203,70.4,46,103,44.7,1,1.2,1.3,-0.2,14,30,14,10,34,Matches
378,Jandro Orellana,es ESP,MF,Estoril,24-271,2000,11.3,449,526,85.4,6986,1878,237,254,93.3,182,207,87.9,23,43,53.5,1,0.4,0.8,+0.6,10,32,5,0,39,Matches
379,Korede Osundina,us USA,FW,Casa Pia,21-081,2004,1.9,18,30,60.0,267,38,8,14,57.1,9,11,81.8,0,1,0.0,0,0.2,0.3,-0.2,1,1,2,0,3,Matches
380,Nicolás Otamendi,ar ARG,DF,Benfica,37-082,1988,28.1,1688,1892,89.2,33025,12191,588,650,90.5,882,933,94.5,204,278,73.4,2,1.4,1.9,+0.6,10,107,5,0,123,Matches
381,Amine El Ouazzani,ma MAR,FW,Braga,23-294,2001,17.4,220,307,71.7,2750,584,153,185,82.7,44,66,66.7,8,11,72.7,1,1.8,1.7,-0.8,19,16,4,1,21,Matches
382,Amine Oudrhiri,ma MAR,MF,Estrela,32-182,1992,5.9,199,224,88.8,3782,1366,74,76,97.4,95,106,89.6,28,35,80.0,0,0.0,0.1,0.0,0,28,1,0,22,Matches
383,Amine Oudrhiri,ma MAR,MF,Rio Ave,32-182,1992,7.2,329,369,89.2,6494,1679,108,119,90.8,167,174,96.0,45,56,80.4,0,0.1,0.1,-0.1,3,20,2,1,19,Matches
384,Pablo,br BRA,"FW,MF",Gil Vicente FC,21-123,2004,7.3,114,151,75.5,1440,226,73,89,82.0,30,36,83.3,4,6,66.7,0,0.5,0.2,-0.5,8,5,0,0,7,Matches
385,Renato Pantalon,hr CRO,DF,Estrela,27-190,1997,5.3,116,144,80.6,2289,792,35,43,81.4,68,78,87.2,12,20,60.0,0,0.0,0.1,0.0,1,6,0,0,7,Matches
386,Renato Pantalon,hr CRO,DF,Rio Ave,27-190,1997,7.7,336,387,86.8,6276,2408,125,133,94.0,167,185,90.3,38,58,65.5,0,0.1,0.1,-0.1,2,19,1,0,27,Matches
387,Jonathan Panzo,eng ENG,DF,Rio Ave,24-192,2000,12.2,618,681,90.7,12395,4221,176,194,90.7,377,398,94.7,63,78,80.8,0,0.4,0.3,-0.4,3,34,0,0,39,Matches
388,David Pastor,br BRA,"DF,MF",Farense,25-074,2000,26.9,755,1029,73.4,13324,5546,340,397,85.6,311,412,75.5,81,145,55.9,2,1.5,2.7,+0.5,22,55,25,15,70,Matches
389,Afonso Patrão,pt POR,FW,Braga,18-091,2007,1.9,24,33,72.7,307,77,17,22,77.3,6,8,75.0,0,1,0.0,1,0.5,0.6,+0.5,2,1,0,0,4,Matches
390,Patrick,br BRA,DF,Rio Ave,27-336,1997,11.1,522,645,80.9,10671,4037,151,171,88.3,314,344,91.3,54,112,48.2,0,0.1,0.1,-0.1,1,35,0,0,34,Matches
391,Vangelis Pavlidis,gr GRE,FW,Benfica,26-165,1998,23.1,377,513,73.5,5524,1094,225,279,80.6,101,127,79.5,29,43,67.4,6,4.6,3.6,+1.4,36,21,22,1,49,Matches
392,Zé Pedro Figueiredo,pt POR,DF,Porto,27-333,1997,14.6,907,1055,86.0,16986,5537,314,337,93.2,516,567,91.0,65,125,52.0,0,0.3,0.6,-0.3,5,93,7,1,85,Matches
393,João Pedro,br BRA,DF,Rio Ave,22-052,2003,1.1,50,67,74.6,792,241,28,32,87.5,18,21,85.7,4,12,33.3,1,0.0,0.1,+1.0,1,3,0,0,3,Matches
394,Daniel Penha,br BRA,MF,Nacional,26-200,1998,15.9,360,533,67.5,6821,2331,160,204,78.4,132,186,71.0,57,104,54.8,1,1.7,2.2,-0.7,38,46,12,2,63,Matches
395,Pepê,br BRA,"FW,MF",Porto,28-070,1997,21.8,635,832,76.3,10376,2322,322,386,83.4,237,283,83.7,52,93,55.9,2,2.8,3.2,-0.8,30,38,29,7,87,Matches
396,Pereira,pt POR,"FW,MF",Casa Pia,23-079,2002,8.1,119,176,67.6,1568,425,72,93,77.4,39,52,75.0,2,13,15.4,1,2.1,1.4,-1.1,14,9,10,5,13,Matches
397,Diogo Pereira,pt POR,MF,Gil Vicente FC,22-001,2003,0.2,0,1,0.0,0,0,0,0,,0,1,0.0,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches
398,Francisco Pereira,pt POR,MF,Estoril,23-088,2002,0.1,9,10,90.0,157,39,5,5,100.0,4,4,100.0,0,1,0.0,0,0.0,0.0,0.0,0,1,0,0,1,Matches
399,Matheus Pereira,br BRA,"MF,DF",Santa Clara,24-135,2000,18.1,442,635,69.6,6854,2088,234,262,89.3,168,230,73.0,26,97,26.8,4,3.3,2.9,+0.7,20,32,12,8,34,Matches
400,Sebastián Pérez Cardona,co COL,"MF,DF",Boavista,32-037,1993,19.6,737,909,81.1,13305,4317,307,349,88.0,336,384,87.5,78,136,57.4,0,0.8,0.7,-0.8,8,66,13,0,89,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
401,Nehuén Pérez,ar ARG,DF,Porto,24-315,2000,22.1,1529,1682,90.9,30426,9114,439,475,92.4,939,988,95.0,142,200,71.0,1,0.4,1.0,+0.6,6,113,6,4,122,Matches
402,Tomás Pérez,ar ARG,"DF,MF",Porto,19-252,2005,1.2,75,85,88.2,1310,311,31,35,88.6,40,41,97.6,3,6,50.0,0,0.0,0.0,0.0,1,5,0,0,6,Matches
403,Francisco Petrasso,ar ARG,DF,Rio Ave,23-066,2002,3.7,95,116,81.9,1809,538,25,29,86.2,68,71,95.8,2,14,14.3,0,0.0,0.0,0.0,1,1,0,0,2,Matches
404,Petterson,br BRA,"MF,FW",Estrela,21-121,2004,0.8,27,35,77.1,383,47,16,19,84.2,8,9,88.9,1,3,33.3,0,0.0,0.1,0.0,0,3,1,0,4,Matches
405,Lucas Piazon,br BRA,"MF,FW",AVS Futebol,31-105,1994,24.1,719,898,80.1,11082,3194,395,441,89.6,250,303,82.5,54,102,52.9,2,2.0,2.4,0.0,36,62,9,3,97,Matches
406,Wagner Pina,cv CPV,"DF,MF",Estoril,22-183,2002,25.7,802,1041,77.0,12971,4743,394,463,85.1,339,430,78.8,53,96,55.2,4,2.7,2.8,+1.3,22,40,14,4,53,Matches
407,Rodrigo Pinheiro,pt POR,DF,Famalicão,22-250,2002,20.2,736,985,74.7,11860,5390,370,435,85.1,287,365,78.6,54,118,45.8,2,1.9,2.4,+0.1,20,73,28,13,89,Matches
408,Rodrigo Pinho,br BRA,FW,Estrela,33-340,1991,17.6,172,256,67.2,2680,812,84,114,73.7,51,72,70.8,18,33,54.5,0,0.6,0.6,-0.6,11,29,5,1,31,Matches
409,Alexandre Pinto,pt POR,DF,Arouca,26-301,1998,7.1,230,335,68.7,4096,1705,103,135,76.3,91,123,74.0,29,53,54.7,0,0.3,0.7,-0.3,5,18,10,4,25,Matches
410,Dinis Pinto,pt POR,DF,Moreirense,24-254,2000,22.1,854,1143,74.7,13081,5327,449,514,87.4,309,418,73.9,56,139,40.3,1,1.5,2.3,-0.5,13,41,15,14,67,Matches
411,Jaime Pinto,pt POR,"MF,FW",Farense,27-219,1997,2.6,16,24,66.7,203,82,9,11,81.8,4,7,57.1,1,1,100.0,0,0.0,0.1,0.0,0,3,1,1,2,Matches
412,João Pinto,pt POR,MF,Gil Vicente FC,22-247,2002,0.0,0,0,,0,0,0,0,,0,0,,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches
413,Ole Pohlmann,de GER,"MF,FW",Rio Ave,24-030,2001,16.8,316,420,75.2,4837,1150,172,205,83.9,102,125,81.6,24,52,46.2,2,1.6,1.4,+0.4,26,24,16,2,47,Matches
414,Carlos Ponck,cv CPV,DF,Moreirense,30-112,1995,5.4,257,299,86.0,4901,1666,75,86,87.2,158,165,95.8,20,39,51.3,0,0.1,0.0,-0.1,2,9,1,0,13,Matches
415,Boris Popović,rs SRB,DF,Arouca,25-068,2000,9.0,478,526,90.9,8713,2929,157,165,95.2,287,299,96.0,29,55,52.7,0,0.0,0.1,0.0,0,14,1,1,21,Matches
416,Darío Poveda,es ESP,"FW,MF",Farense,28-053,1997,10.2,98,167,58.7,1764,350,44,71,62.0,39,52,75.0,11,21,52.4,1,0.1,0.2,+0.9,4,10,1,0,16,Matches
417,Gianluca Prestianni,ar ARG,"MF,FW",Benfica,19-094,2006,3.2,90,119,75.6,1224,336,57,64,89.1,31,43,72.1,1,4,25.0,0,0.1,0.3,-0.1,4,4,9,0,22,Matches
418,Diogo Prioste,pt POR,MF,Benfica,21-040,2004,0.1,18,20,90.0,299,119,8,8,100.0,9,10,90.0,1,1,100.0,0,0.0,0.0,0.0,0,1,0,0,3,Matches
419,Miguel Puche García,es ESP,"FW,MF",Arouca,24-005,2001,4.1,121,167,72.5,2235,475,42,53,79.2,61,83,73.5,13,19,68.4,0,1.1,0.3,-1.1,8,5,8,2,15,Matches
420,Quaresma,br BRA,DF,Arouca,28-256,1996,0.9,53,67,79.1,925,190,22,24,91.7,22,28,78.6,7,11,63.6,0,0.0,0.1,0.0,0,6,1,0,4,Matches
421,Eduardo Quaresma,pt POR,DF,Sporting CP,23-064,2002,13.6,935,1006,92.9,15506,4779,445,466,95.5,434,453,95.8,46,68,67.6,0,0.1,0.6,-0.1,3,114,2,0,101,Matches
422,Geovany Quenda,pt POR,"MF,DF",Sporting CP,18-005,2007,24.7,891,1182,75.4,15570,4894,430,504,85.3,341,439,77.7,104,189,55.0,4,4.8,4.4,-0.8,53,65,49,8,121,Matches
423,Uroš Račić,rs SRB,MF,Braga,27-049,1998,6.5,303,362,83.7,5582,1290,118,143,82.5,150,166,90.4,31,41,75.6,1,0.2,0.3,+0.8,4,32,6,0,40,Matches
424,Rafinha,pt POR,MF,Farense,19-107,2006,0.0,0,0,,0,0,0,0,,0,0,,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches
425,Jesús Ramírez,ve VEN,FW,Vitória,27-001,1998,7.3,80,126,63.5,1009,133,51,70,72.9,25,36,69.4,0,4,0.0,2,0.4,0.6,+1.6,4,4,2,0,9,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
426,Cláudio Ramos,pt POR,GK,Porto,33-170,1991,2.0,45,51,88.2,927,564,10,10,100.0,30,30,100.0,4,10,40.0,0,0.0,0.0,0.0,0,0,0,0,0,Matches
427,Guilherme Ramos,pt POR,DF,Santa Clara,27-267,1997,2.7,115,133,86.5,2194,750,30,34,88.2,80,87,92.0,4,9,44.4,0,0.0,0.0,0.0,1,7,0,0,12,Matches
428,Leonardo Realpe,ec ECU,DF,Famalicão,24-068,2001,3.0,79,96,82.3,1742,709,20,21,95.2,43,47,91.5,16,26,61.5,0,0.0,0.1,0.0,1,4,1,0,10,Matches
429,João Rêgo,pt POR,FW,Benfica,19-319,2005,0.2,9,16,56.3,143,25,4,8,50.0,5,7,71.4,0,0,,0,0.0,0.0,0.0,0,0,1,0,1,Matches
430,Francisco Reis Ferreira,pt POR,DF,Estrela,28-040,1997,15.2,552,742,74.4,12676,5431,127,153,83.0,317,357,88.8,107,214,50.0,0,0.4,0.5,-0.4,6,55,3,1,50,Matches
431,Matheus Reis,br BRA,DF,Sporting CP,30-076,1995,14.5,862,981,87.9,14686,5061,387,411,94.2,411,454,90.5,54,89,60.7,2,1.1,1.3,+0.9,11,105,16,4,103,Matches
432,Tiago Reis,br BRA,FW,Nacional,25-264,1999,2.6,23,37,62.2,319,25,14,21,66.7,7,11,63.6,1,3,33.3,0,0.1,0.0,-0.1,2,1,0,0,2,Matches
433,Miguel Reisinho,pt POR,"MF,FW",Boavista,26-026,1999,22.1,603,799,75.5,9597,2648,308,379,81.3,209,249,83.9,54,102,52.9,0,0.7,1.2,-0.7,18,64,14,3,72,Matches
434,Filipe Relvas,pt POR,DF,Vitória,25-227,1999,8.4,425,486,87.4,7911,2901,146,161,90.7,235,254,92.5,41,63,65.1,0,0.0,0.1,0.0,0,28,0,0,30,Matches
435,Marco Ribeiro,pt POR,"MF,DF",Boavista,19-325,2005,3.8,91,133,68.4,1462,566,49,59,83.1,36,47,76.6,5,21,23.8,0,0.4,0.3,-0.4,5,11,5,3,18,Matches
436,Rodrigo Ribeiro,pt POR,FW,Sporting CP,20-007,2005,0.0,0,0,,0,0,0,0,,0,0,,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches
437,Rodrigo Ribeiro,pt POR,FW,AVS Futebol,20-007,2005,10.9,127,196,64.8,1714,392,78,108,72.2,34,49,69.4,7,11,63.6,0,0.6,0.5,-0.6,8,11,3,0,14,Matches
438,Tomás Ribeiro,pt POR,DF,Vitória,26-005,1999,3.5,157,174,90.2,2998,1033,50,54,92.6,86,90,95.6,19,25,76.0,0,0.0,0.0,0.0,1,8,0,0,7,Matches
439,Tomás Ribeiro,pt POR,DF,Farense,26-005,1999,7.2,195,262,74.4,4780,2005,37,45,82.2,111,130,85.4,45,79,57.0,0,0.0,0.1,0.0,2,16,3,2,12,Matches
440,Yuri Ribeiro,pt POR,"DF,MF",Braga,28-101,1997,5.1,304,374,81.3,4499,1669,180,198,90.9,107,127,84.3,11,22,50.0,0,0.2,0.3,-0.2,3,30,7,1,38,Matches
441,Ricardinho,pt POR,"FW,MF",Santa Clara,26-272,1998,13.2,226,331,68.3,3231,970,118,150,78.7,78,111,70.3,13,27,48.1,0,1.3,1.3,-1.3,14,19,15,5,41,Matches
442,Riccieli,br BRA,DF,Famalicão,26-230,1998,6.5,288,340,84.7,5799,1931,84,97,86.6,179,197,90.9,24,42,57.1,0,0.1,0.0,-0.1,1,17,0,0,19,Matches
443,Omar Richards,eng ENG,DF,Rio Ave,27-079,1998,21.1,904,1117,80.9,14743,5844,451,492,91.7,375,445,84.3,59,132,44.7,1,0.8,1.3,+0.2,11,63,11,6,81,Matches
444,Rivaldo,,"DF,MF",Farense,24-229,2000,5.0,163,244,66.8,3253,1462,60,70,85.7,77,101,76.2,25,59,42.4,1,1.0,0.7,0.0,6,17,5,2,19,Matches
445,Óscar Rivas,es ESP,DF,Vitória,25-039,2000,8.9,415,486,85.4,7925,3040,151,165,91.5,217,233,93.1,42,74,56.8,0,0.0,0.1,0.0,0,28,1,1,27,Matches
446,Pablo Roberto,br BRA,"MF,FW",Casa Pia,25-172,1999,11.5,367,472,77.8,6936,2008,160,195,82.1,138,162,85.2,56,86,65.1,0,0.4,0.7,-0.4,6,49,10,2,59,Matches
447,Joel Robles,es ESP,GK,Estoril,34-322,1990,28.0,478,852,56.1,15266,12450,80,80,100.0,177,182,97.3,217,585,37.1,0,0.0,0.1,0.0,0,28,0,0,2,Matches
448,Matí­as Rocha,uy URU,DF,Arouca,24-081,2001,3.2,217,236,91.9,3625,1338,110,115,95.7,98,103,95.1,9,15,60.0,0,0.0,0.0,0.0,0,8,0,0,11,Matches
449,Rochinha,pt POR,FW,Famalicão,30-002,1995,10.0,167,242,69.0,2866,924,86,99,86.9,49,70,70.0,24,55,43.6,0,0.7,1.0,-0.7,9,19,8,1,35,Matches
450,Afonso Rodrigues,pt POR,"MF,FW",Famalicão,22-259,2002,0.1,2,5,40.0,23,13,1,2,50.0,1,2,50.0,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
451,Diego Rodrigues,pt POR,MF,Braga,19-346,2005,1.8,80,96,83.3,1507,467,29,36,80.6,36,40,90.0,12,15,80.0,1,0.8,0.8,+0.2,3,16,2,0,16,Matches
452,Gerson Rodrigues,lu LUX,FW,AVS Futebol,29-319,1995,2.1,45,59,76.3,527,128,28,33,84.8,10,14,71.4,1,2,50.0,0,0.1,0.1,-0.1,2,2,3,1,5,Matches
453,Ivo Rodrigues,pt POR,"MF,FW",Arouca,30-036,1995,7.1,194,257,75.5,3253,1109,87,103,84.5,85,105,81.0,15,32,46.9,1,0.9,0.8,+0.1,4,22,9,2,48,Matches
454,Ivo Rodrigues,pt POR,"MF,FW",Moreirense,30-036,1995,6.4,254,317,80.1,4081,1313,134,148,90.5,90,107,84.1,22,39,56.4,0,0.2,0.1,-0.2,4,22,1,0,27,Matches
455,Luís Carlos Rocha Rodrigues,pt POR,DF,Santa Clara,38-265,1986,27.6,919,1088,84.5,17136,5992,328,361,90.9,511,570,89.6,71,140,50.7,0,0.4,0.2,-0.4,3,29,3,0,38,Matches
456,Rafael Rodrigues,pt POR,"DF,MF",AVS Futebol,23-067,2002,10.6,314,475,66.1,5625,2814,128,161,79.5,147,203,72.4,31,75,41.3,0,0.3,0.3,-0.3,4,24,6,4,26,Matches
