Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Touches,Touches,Touches,Touches,Touches,Touches,Touches,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Receiving,Receiving,Unnamed: 30_level_0
261,Richy Ledezma,us USA,DF,PSV Eindhoven,24-241,2000,18.7,1799,39,347,988,479,18,1799,23,10,43.5,12,52.2,1018,4300,1933,37,24,4,11,6,1277,99,Matches
262,Clint Leemans,nl NED,MF,NAC Breda,29-232,1995,17.0,897,32,153,424,328,34,896,10,5,50.0,5,50.0,387,1628,691,14,13,4,20,11,537,70,Matches
263,Julian Lelieveld,nl NED,"DF,MF",RKC Waalwijk,27-162,1997,20.9,1300,171,602,504,201,15,1300,4,3,75.0,1,25.0,633,2731,1389,13,11,0,15,9,725,45,Matches
264,Bryan Limbombe,be BEL,"MF,FW",Heracles Almelo,23-356,2001,4.2,147,3,24,39,85,16,147,19,10,52.6,8,42.1,95,712,401,18,8,6,7,10,107,28,Matches
265,Marcus Linday,se SWE,MF,Heerenveen,21-337,2003,13.0,768,33,171,435,177,15,768,19,8,42.1,10,52.6,443,2429,1177,26,21,3,24,10,494,47,Matches
266,Bryan Linssen,nl NED,FW,NEC Nijmegen,34-209,1990,6.7,183,8,35,62,89,30,183,7,2,28.6,4,57.1,87,391,204,5,6,4,13,4,103,25,Matches
267,Evert Linthorst,nl NED,MF,Go Ahead Eag,25-063,2000,25.1,1595,101,426,893,283,9,1595,21,10,47.6,10,47.6,897,3599,1627,17,27,3,24,12,1097,31,Matches
268,Enric Llansana,nl NED,MF,Go Ahead Eag,24-023,2001,28.2,1982,155,596,1046,357,46,1982,31,12,38.7,17,54.8,954,4486,2195,31,25,6,43,22,1136,30,Matches
269,Chris Lokesa,be BEL,"FW,MF",RKC Waalwijk,20-179,2004,10.3,421,4,62,191,174,33,421,52,25,48.1,24,46.2,293,1883,873,35,22,11,30,30,306,64,Matches
270,Tim van de Loo,,MF,RKC Waalwijk,,,17.7,776,40,213,434,146,10,776,27,17,63.0,9,33.3,387,2417,1147,29,23,3,48,22,413,20,Matches
271,Marcos López,pe PER,MF,Feyenoord,25-166,1999,1.0,73,2,15,25,33,2,73,3,0,0.0,1,33.3,39,188,110,2,0,1,1,1,43,16,Matches
272,Jordan Lotomba,ch SUI,DF,Feyenoord,26-218,1998,5.4,333,13,81,185,72,9,333,12,6,50.0,4,33.3,152,868,472,12,12,2,5,4,179,6,Matches
273,Hirving Lozano,mx MEX,FW,PSV Eindhoven,29-279,1995,3.2,224,2,21,71,138,29,224,14,6,42.9,7,50.0,142,1054,516,18,7,8,12,6,175,61,Matches
274,Sayfallah Ltaief,tn TUN,FW,Twente,25-013,2000,12.8,665,5,54,201,425,77,665,80,41,51.3,30,37.5,471,4307,2455,83,53,43,42,24,511,167,Matches
275,Boyd Lucassen,nl NED,"DF,FW",NAC Breda,26-308,1998,13.6,631,47,219,265,153,17,631,14,6,42.9,6,42.9,249,1146,597,16,15,3,18,10,277,51,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Matches
276,Milos Lukovic,rs SRB,FW,Heerenveen,19-168,2005,5.9,140,2,8,60,73,27,139,7,2,28.6,4,57.1,67,278,89,3,3,2,21,2,79,17,Matches
277,Thierry Lutonda,be BEL,DF,Zwolle,24-190,2000,5.2,335,27,144,139,56,5,335,12,6,50.0,6,50.0,121,465,253,5,3,2,4,9,146,16,Matches
278,Leftheris Lyratzis,gr GRE,DF,NEC Nijmegen,25-072,2000,7.4,362,20,98,146,119,7,362,9,5,55.6,4,44.4,183,1272,769,26,7,1,5,3,203,45,Matches
279,Enes Mahmutovic,lu LUX,DF,NAC Breda,27-348,1997,6.2,320,49,171,140,17,9,320,1,0,0.0,0,0.0,149,648,234,1,3,0,8,0,157,1,Matches
280,Seiya Maikuma,jp JPN,DF,AZ Alkmaar,27-201,1997,20.1,1332,75,428,587,326,46,1332,19,9,47.4,10,52.6,603,2714,1245,24,17,3,31,15,684,89,Matches
281,Tyrell Malacia,nl NED,DF,PSV Eindhoven,25-261,1999,3.8,303,13,72,133,101,8,303,9,3,33.3,6,66.7,168,1017,570,16,7,2,4,3,197,19,Matches
282,Christopher Mamengi,nl NED,DF,Almere City,24-032,2001,2.5,123,25,61,51,11,4,123,0,0,,0,,65,399,145,1,1,0,3,2,69,1,Matches
283,Sivert Mannsverk,no NOR,MF,Ajax,22-362,2002,2.0,141,9,26,88,29,0,141,4,3,75.0,1,25.0,74,439,203,4,6,0,1,0,84,1,Matches
284,Braydon Manu,gh GHA,"FW,DF",Zwolle,28-038,1997,0.7,30,0,5,15,10,1,30,4,1,25.0,2,50.0,19,132,54,1,1,0,3,4,19,7,Matches
285,Elías Már Ómarsson,is ISL,FW,NAC Breda,30-107,1995,24.0,584,17,76,292,227,72,584,38,15,39.5,21,55.3,301,1362,626,17,19,3,42,24,363,83,Matches
286,Richonell Margaret,sr SUR,FW,RKC Waalwijk,24-240,2000,25.1,1078,22,131,432,550,98,1077,165,73,44.2,84,50.9,692,4844,2262,84,60,23,127,85,751,211,Matches
287,Maxim Mariani,nl NED,DF,Groningen,20-183,2004,0.2,18,4,9,7,2,1,18,0,0,,0,,7,56,50,0,0,0,0,0,7,1,Matches
288,Iván Márquez,es ESP,DF,NEC Nijmegen,30-330,1994,21.6,1560,214,808,700,61,23,1560,5,4,80.0,0,0.0,832,3681,1909,10,4,1,11,3,1021,8,Matches
289,Bruno Martins Indi,nl NED,DF,AZ Alkmaar,33-086,1992,6.1,520,47,198,291,33,4,520,2,0,0.0,1,50.0,353,1682,977,6,10,0,1,1,396,5,Matches
290,Matheus,br BRA,GK,Ajax,32-290,1992,9.0,409,339,406,4,0,0,409,2,2,100.0,0,0.0,267,1190,735,0,0,0,0,0,252,0,Matches
291,Jens Mathijsen,,DF,Willem II,,,0.9,41,12,25,14,3,0,41,0,0,,0,,9,28,11,0,0,0,1,1,12,0,Matches
292,Faiz Mattoir,km COM,"FW,MF",Almere City,24-297,2000,3.1,138,4,26,47,70,10,138,21,7,33.3,13,61.9,77,510,265,12,6,3,11,10,90,24,Matches
293,Faissal Al Mazyani,be BEL,DF,RKC Waalwijk,20-107,2005,15.2,1124,66,468,498,174,8,1124,25,14,56.0,11,44.0,529,2637,1432,28,21,1,24,6,571,31,Matches
294,Dylan Mbayo,be BEL,"FW,MF",Zwolle,23-206,2001,20.9,766,11,98,268,415,87,766,106,43,40.6,55,51.9,513,4528,2481,105,66,46,55,34,582,184,Matches
295,Mexx Meerdink,nl NED,"FW,MF",AZ Alkmaar,21-285,2003,7.7,327,7,16,118,195,54,327,24,10,41.7,12,50.0,186,683,222,8,4,5,30,4,252,59,Matches
296,Ringo Meerveld,nl NED,"MF,FW",Willem II,24-135,2000,29.4,1397,32,215,736,479,44,1397,100,62,62.0,32,32.0,875,5391,2693,62,47,9,41,41,1011,82,Matches
297,Aaron Meijers,nl NED,DF,RKC Waalwijk,37-189,1987,8.2,472,32,156,215,104,3,472,3,1,33.3,1,33.3,211,898,452,11,5,1,3,2,252,22,Matches
298,Rick Meissen,nl NED,DF,Sparta R'dam,23-070,2002,8.5,645,69,294,340,14,4,645,1,1,100.0,0,0.0,361,1901,1062,9,5,0,2,0,430,5,Matches
299,Rui Mendes,de GER,"MF,FW",Groningen,25-176,1999,5.7,157,3,24,56,81,23,157,7,3,42.9,4,57.1,83,379,168,4,2,3,14,8,96,27,Matches
300,Julien Mesbahi,ma MAR,FW,Twente,19-094,2006,0.0,3,3,3,0,0,0,3,0,0,,0,,0,0,0,0,0,0,0,0,0,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Matches
301,Ivan Mesík,sk SVK,DF,Heracles Almelo,23-338,2001,29.3,1943,337,1091,760,101,30,1943,12,6,50.0,4,33.3,1112,7166,3786,40,30,4,16,6,1219,14,Matches
302,Metinho,br BRA,MF,Sparta R'dam,22-012,2003,4.0,267,19,58,150,63,10,267,6,5,83.3,0,0.0,159,1063,672,18,8,5,8,3,173,13,Matches
303,Edouard Michut,fr FRA,"MF,FW",Fortuna Sittard,22-062,2003,9.5,386,13,85,197,106,15,386,10,5,50.0,4,40.0,192,949,371,5,6,5,22,14,220,22,Matches
304,Sven Mijnans,nl NED,"MF,FW",AZ Alkmaar,25-057,2000,22.0,1294,29,165,594,544,93,1294,37,15,40.5,20,54.1,668,2374,979,22,16,9,39,30,846,132,Matches
305,Antoni Milambo,nl NED,MF,Feyenoord,20-032,2005,20.1,853,16,123,444,305,32,853,35,15,42.9,18,51.4,447,2491,1209,34,37,2,40,29,590,67,Matches
306,Lorenzo Milani,it ITA,DF,Heracles Almelo,23-348,2001,3.1,188,13,76,59,55,11,188,6,0,0.0,5,83.3,81,467,257,7,4,3,3,0,84,21,Matches
307,Mateja Milovanovic,rs SRB,DF,Heerenveen,21-017,2004,0.2,18,2,8,10,0,0,18,0,0,,0,,11,31,18,0,0,0,0,0,13,0,Matches
308,David Min,nl NED,FW,Utrecht,25-316,1999,13.1,423,21,46,192,188,50,423,18,9,50.0,8,44.4,225,1032,322,9,9,2,51,24,309,64,Matches
309,Damon Mirani,nl NED,DF,Heracles Almelo,28-357,1996,30.5,2032,259,1025,927,91,30,2032,5,3,60.0,2,40.0,1132,5300,2566,11,9,1,11,3,1324,10,Matches
310,Jeyland Mitchell,cr CRC,DF,Feyenoord,20-218,2004,0.2,14,2,5,5,4,2,14,1,0,0.0,1,100.0,3,11,5,0,0,0,0,0,7,0,Matches
311,Shunsuke Mito,jp JPN,FW,Sparta R'dam,22-219,2002,15.7,630,12,85,257,300,76,630,53,17,32.1,34,64.2,391,2782,1152,48,23,29,41,29,435,144,Matches
312,Josip Mitrović,hr CRO,"DF,MF",Fortuna Sittard,24-328,2000,9.1,411,15,115,163,139,16,411,25,10,40.0,12,48.0,192,1049,471,14,11,3,21,12,223,45,Matches
313,Jakub Moder,pl POL,MF,Feyenoord,26-028,1999,10.3,577,26,125,318,141,22,575,18,4,22.2,14,77.8,270,1512,665,14,10,4,16,12,358,21,Matches
314,Jorthy Mokio,be BEL,"MF,DF",Ajax,17-065,2008,4.4,250,13,60,120,74,14,250,11,7,63.6,4,36.4,145,773,365,12,13,2,11,9,162,17,Matches
315,Lars Mol,nl NED,MF,NAC Breda,20-232,2004,2.6,107,4,25,52,32,8,107,6,3,50.0,2,33.3,63,288,130,2,1,1,7,2,63,9,Matches
316,Jamiro Monteiro,cv CPV,MF,Zwolle,31-163,1993,21.2,1176,10,200,612,381,32,1176,42,18,42.9,21,50.0,668,2930,1029,19,25,5,63,39,824,89,Matches
317,Alex Mortensen,se SWE,"FW,MF",Groningen,22-296,2002,0.1,5,0,2,2,2,0,5,0,0,,0,,1,5,0,0,0,0,1,0,2,0,Matches
318,David Møller Wolfe,no NOR,DF,AZ Alkmaar,23-012,2002,24.8,1548,43,417,667,476,63,1548,47,17,36.2,28,59.6,885,5424,2847,76,57,11,30,14,977,130,Matches
319,Chris Nadje,fr FRA,MF,Feyenoord,23-264,2001,2.2,88,0,10,42,38,13,88,8,2,25.0,4,50.0,57,362,183,8,3,6,8,4,64,11,Matches
320,Adamo Nagalo,bf BFA,DF,PSV Eindhoven,22-225,2002,1.9,193,12,67,119,8,2,193,0,0,,0,,131,653,275,1,0,0,1,0,134,2,Matches
321,Adi Nalic,ba BIH,"MF,FW",Almere City,27-155,1997,7.7,347,6,55,165,131,19,347,28,17,60.7,11,39.3,206,1228,494,16,13,2,34,15,223,44,Matches
322,Younes Namli,dk DEN,"FW,MF",Zwolle,30-319,1994,9.6,565,18,77,268,230,29,565,37,17,45.9,18,48.6,318,2165,994,31,21,13,16,21,399,52,Matches
323,Mohamed Nassoh,nl NED,FW,Sparta R'dam,22-099,2003,15.8,854,19,133,339,391,54,854,50,23,46.0,23,46.0,534,3287,1734,64,31,21,40,24,625,141,Matches
324,Gerrit Nauber,de GER,DF,Go Ahead Eag,33-022,1992,26.7,1769,333,998,721,58,34,1769,4,3,75.0,1,25.0,997,4255,2176,2,3,0,9,2,1159,3,Matches
325,Camiel Neghli,nl NED,FW,Sparta R'dam,23-180,2001,15.4,810,14,110,309,409,46,810,46,20,43.5,23,50.0,469,3835,1601,55,40,14,47,20,561,121,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Matches
326,Ion Nicolaescu,md MDA,FW,Heerenveen,26-240,1998,13.2,335,9,29,133,178,73,333,37,15,40.5,22,59.5,173,1113,542,20,12,14,27,21,229,59,Matches
327,Reuven Niemeijer,nl NED,"MF,DF",RKC Waalwijk,30-039,1995,2.5,88,1,24,31,34,8,88,8,3,37.5,4,50.0,39,183,85,3,2,3,4,1,51,8,Matches
328,Bart Nieuwkoop,nl NED,"DF,MF",Feyenoord,29-059,1996,5.2,258,13,57,126,78,15,258,5,2,40.0,3,60.0,109,522,242,5,5,1,8,1,132,31,Matches
329,Olivier de Nijs,nl NED,"MF,FW",Almere City,20-177,2004,0.3,18,1,4,7,7,3,18,1,0,0.0,1,100.0,9,56,26,1,0,0,1,2,12,0,Matches
330,Rob Nizet,be BEL,DF,Willem II,23-021,2002,7.6,515,24,145,214,161,11,515,9,4,44.4,5,55.6,289,1762,925,33,26,4,8,5,314,49,Matches
331,Kristian Nökkvi Hlynsson,is ISL,MF,Sparta R'dam,21-102,2004,10.5,469,9,64,213,198,22,469,12,4,33.3,6,50.0,244,1624,737,17,18,3,23,3,276,46,Matches
332,Kristian Nökkvi Hlynsson,is ISL,"MF,FW",Ajax,21-102,2004,2.1,107,5,12,52,43,8,107,3,1,33.3,1,33.3,67,331,104,4,3,1,5,5,76,11,Matches
333,Andries Noppert,nl NED,GK,Heerenveen,31-028,1994,13.0,586,477,582,4,0,0,586,0,0,,0,,342,1444,748,0,0,0,0,0,330,0,Matches
334,Ché Nunnely,nl NED,"FW,MF",Heerenveen,26-090,1999,2.9,128,1,17,41,73,11,128,14,6,42.9,7,50.0,85,745,311,12,7,2,13,4,90,25,Matches
335,Bram Nuytinck,nl NED,DF,NEC Nijmegen,35-001,1990,18.8,1305,208,691,559,60,32,1305,4,1,25.0,3,75.0,782,3686,1997,8,9,0,13,0,893,10,Matches
336,Armando Obispo,nl NED,DF,PSV Eindhoven,26-061,1999,4.3,404,29,155,232,17,4,404,1,0,0.0,1,100.0,244,1235,699,7,2,0,1,1,281,1,Matches
337,Koki Ogawa,jp JPN,FW,NEC Nijmegen,27-270,1997,17.8,432,11,48,203,190,78,431,9,6,66.7,3,33.3,217,912,289,6,7,1,35,24,297,47,Matches
338,Noah Ohio,nl NED,FW,Utrecht,22-109,2003,6.9,269,13,25,127,124,34,268,24,8,33.3,15,62.5,155,1019,421,18,17,5,27,17,212,50,Matches
339,Lars Olden Larsen,no NOR,"MF,FW",NEC Nijmegen,26-230,1998,3.0,122,5,22,64,37,9,122,3,0,0.0,3,100.0,74,303,134,4,3,2,7,4,87,13,Matches
340,Fredrik Oldrup Jensen,no NOR,MF,NAC Breda,31-352,1993,13.0,675,51,204,378,97,15,675,4,1,25.0,3,75.0,306,1515,653,7,8,0,9,5,382,12,Matches
341,Nick Olij,nl NED,GK,Sparta R'dam,29-277,1995,31.0,1432,1015,1421,11,0,0,1432,0,0,,0,,1005,5293,3603,0,0,0,2,0,877,0,Matches
342,Lucas Oliveira Rosa,br BRA,DF,Ajax,25-032,2000,2.1,145,9,63,60,26,0,145,4,1,25.0,3,75.0,63,383,221,7,2,0,6,0,79,3,Matches
343,Simon Olsson,se SWE,MF,Heerenveen,27-233,1997,8.7,453,5,91,221,143,20,453,34,13,38.2,20,58.8,266,1136,433,6,11,1,13,18,326,32,Matches
344,Basar Onal,tr TUR,"FW,MF",NEC Nijmegen,20-303,2004,14.4,636,8,85,212,354,50,636,61,22,36.1,36,59.0,372,2989,1539,60,37,21,46,16,416,125,Matches
345,Diego van Oorschot,nl NED,"MF,FW",Heracles Almelo,19-215,2005,0.3,14,0,1,3,10,2,14,0,0,,0,,9,48,27,2,1,2,4,0,12,2,Matches
346,Thijs Oosting,nl NED,"FW,MF",Groningen,25-003,2000,8.7,348,9,37,166,147,25,348,11,2,18.2,9,81.8,172,675,284,10,6,2,23,11,222,53,Matches
347,Fredrik Oppegard,no NOR,DF,PSV Eindhoven,22-271,2002,3.1,220,5,43,101,79,11,220,8,5,62.5,3,37.5,132,807,536,16,9,7,7,2,166,41,Matches
348,Yanick van Osch,nl NED,GK,RKC Waalwijk,28-042,1997,3.0,150,128,148,2,0,0,150,0,0,,0,,77,393,197,0,0,0,0,0,67,0,Matches
349,Ibrahim Osman,gh GHA,"FW,MF",Feyenoord,20-157,2004,8.7,354,2,34,103,227,56,354,58,20,34.5,30,51.7,256,2130,1200,45,23,31,25,21,252,105,Matches
350,Sami Ouaissa,nl NED,"MF,FW",NEC Nijmegen,20-215,2004,17.5,598,11,82,253,277,56,598,44,16,36.4,26,59.1,340,2001,883,24,26,11,45,27,371,90,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Matches
351,Ayoub Oufkir,nl NED,"FW,DF",Sparta R'dam,19-121,2006,0.5,42,1,5,21,16,1,42,2,1,50.0,1,50.0,25,132,58,2,0,0,1,2,27,8,Matches
352,Yassin Oukili,nl NED,MF,RKC Waalwijk,24-122,2001,21.6,1006,56,255,482,278,54,1006,32,21,65.6,10,31.3,522,2678,1193,32,33,3,44,21,584,73,Matches
353,Thomas Ouwejan,nl NED,"DF,MF",NEC Nijmegen,28-217,1996,17.9,1071,44,270,408,400,20,1070,20,7,35.0,12,60.0,435,2225,1081,28,31,1,13,8,486,82,Matches
354,Rome-Jayden Owusu-Oduro,nl NED,GK,AZ Alkmaar,20-307,2004,25.0,788,712,782,5,1,1,788,2,2,100.0,0,0.0,460,2063,987,0,0,0,1,0,415,0,Matches
355,Igor Paixão,br BRA,"FW,MF",Feyenoord,24-311,2000,29.0,1393,24,115,452,852,160,1393,130,53,40.8,66,50.8,860,6100,3343,128,68,66,59,23,939,302,Matches
356,Troy Parrott,ie IRL,FW,AZ Alkmaar,23-090,2002,24.2,746,22,53,273,428,142,744,30,10,33.3,17,56.7,435,1941,851,32,20,18,60,25,534,153,Matches
357,Remko Pasveer,nl NED,GK,Ajax,41-178,1983,21.0,949,770,940,10,0,0,949,0,0,,0,,653,2745,1415,0,0,0,2,1,592,0,Matches
358,Raul Paula,de GER,"FW,MF",NAC Breda,21-100,2004,7.2,262,4,41,139,85,14,262,18,7,38.9,11,61.1,156,957,352,16,9,6,10,14,199,32,Matches
359,Marcus Pedersen,no NOR,MF,Feyenoord,24-293,2000,0.1,8,0,0,4,4,0,8,0,0,,0,,6,25,11,1,0,0,0,0,6,3,Matches
360,Marvin Peersman,be BEL,DF,Groningen,34-084,1991,19.0,1335,125,490,645,215,20,1335,16,10,62.5,5,31.3,686,2978,1515,18,19,2,26,10,780,63,Matches
361,Joey Pelupessy,id IDN,"MF,DF",Groningen,31-355,1993,3.3,162,13,46,103,14,0,162,0,0,,0,,77,335,166,2,1,0,0,1,92,1,Matches
362,Alexandre Penetra,pt POR,DF,AZ Alkmaar,23-238,2001,25.8,2048,212,873,1137,46,13,2048,4,3,75.0,1,25.0,1299,6854,3907,21,17,0,4,0,1493,3,Matches
363,Ricardo Pepi,us USA,FW,PSV Eindhoven,22-116,2003,7.7,276,7,20,100,161,57,276,22,12,54.5,10,45.5,162,745,288,10,6,7,22,10,204,53,Matches
364,Brayann Pereira,fr FRA,DF,NEC Nijmegen,21-349,2003,20.5,1197,84,399,484,331,27,1197,59,23,39.0,30,50.8,578,3922,1976,64,35,13,30,29,587,90,Matches
365,Lucas Pérez,es ESP,"FW,MF",PSV Eindhoven,36-237,1988,0.2,13,0,1,6,7,2,13,0,0,,0,,6,22,5,0,0,0,0,0,7,1,Matches
366,Ivan Perišić,hr CRO,FW,PSV Eindhoven,36-092,1989,17.5,1056,24,110,381,575,85,1056,25,14,56.0,11,44.0,598,3271,1640,63,30,22,23,15,768,213,Matches
367,Kristoffer Peterson,se SWE,"FW,MF",Fortuna Sittard,30-158,1994,18.3,764,26,110,262,407,69,761,93,34,36.6,51,54.8,444,3809,2034,78,51,31,50,23,505,147,Matches
368,Hristiyan Petrov,bg BUL,DF,Heerenveen,22-315,2002,1.1,69,3,23,35,13,1,69,0,0,,0,,17,91,45,1,2,0,2,0,27,5,Matches
369,Oscar Pettersson,se SWE,"FW,MF",Go Ahead Eag,25-093,2000,1.5,53,2,6,13,35,6,53,1,0,0.0,1,100.0,27,162,69,3,3,2,1,0,35,17,Matches
370,Ivo Pinto,pt POR,DF,Fortuna Sittard,35-118,1990,25.5,1401,78,478,549,388,15,1401,30,13,43.3,17,56.7,649,3720,1982,67,42,3,28,12,750,100,Matches
371,Miodrag Pivas,rs SRB,"DF,MF",Willem II,19-353,2005,0.3,36,7,25,9,2,1,36,0,0,,0,,17,81,28,0,0,0,1,0,25,0,Matches
372,Luca Plogmann,de GER,GK,Go Ahead Eag,25-056,2000,17.0,720,603,715,5,0,0,720,0,0,,0,,492,2272,1390,0,0,0,0,0,443,0,Matches
373,Suf Podgoreanu,il ISR,"FW,MF",Heracles Almelo,23-105,2002,23.0,921,32,142,347,449,65,921,59,17,28.8,35,59.3,522,3470,1525,69,37,27,62,41,608,150,Matches
374,Emanuel Poku,nl NED,FW,Almere City,19-290,2005,1.4,32,1,3,10,21,7,32,5,3,60.0,2,40.0,19,120,71,2,3,2,7,3,18,7,Matches
375,Ernest Poku,nl NED,FW,AZ Alkmaar,21-097,2004,14.3,512,16,63,164,300,65,512,47,22,46.8,25,53.2,333,2945,1711,66,50,38,37,25,360,104,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Matches
376,Romano Postema,nl NED,"FW,MF",Groningen,23-087,2002,12.1,362,11,45,165,154,34,361,16,1,6.3,12,75.0,207,816,355,13,5,4,32,12,255,65,Matches
377,Wouter Prins,nl NED,DF,Groningen,21-088,2004,16.6,847,41,280,340,233,10,847,15,1,6.7,12,80.0,271,1350,550,14,16,0,26,7,309,42,Matches
378,Dirk Proper,nl NED,MF,NEC Nijmegen,23-070,2002,24.0,1345,81,319,830,206,28,1345,15,4,26.7,8,53.3,731,3074,1127,10,15,2,23,17,888,27,Matches
379,Ruben Providence,ht HAI,"FW,MF",Almere City,23-302,2001,5.5,184,1,26,83,80,10,184,12,7,58.3,5,41.7,109,764,293,13,9,3,15,11,123,31,Matches
380,Jeffry Puriel,bq BOE,FW,Almere City,22-170,2002,0.3,5,0,2,0,3,0,5,0,0,,0,,2,14,0,0,0,0,1,0,1,1,Matches
381,Teo Quintero,ve VEN,DF,Sparta R'dam,26-064,1999,6.4,545,59,270,263,15,9,545,2,1,50.0,1,50.0,345,1920,1115,3,1,0,4,1,376,0,Matches
382,Bojan Radulovic,rs SRB,FW,Fortuna Sittard,25-127,1999,3.4,103,4,6,49,48,14,103,4,3,75.0,0,0.0,41,172,27,0,1,0,12,4,81,11,Matches
383,Dimitris Rallis,nl NED,FW,Heerenveen,20-040,2005,9.6,298,10,25,145,133,34,298,22,12,54.5,7,31.8,174,852,316,11,11,4,35,24,217,66,Matches
384,Diant Ramaj,de GER,GK,Ajax,23-228,2001,1.0,53,40,50,3,0,0,53,1,1,100.0,0,0.0,40,159,107,0,0,0,0,0,39,0,Matches
385,Christian Rasmussen,dk DEN,FW,Ajax,22-106,2003,2.4,132,0,14,31,92,32,132,12,4,33.3,8,66.7,82,580,302,13,5,3,10,2,89,35,Matches
386,Khaled Razak,nl NED,FW,Willem II,19-143,2005,0.1,8,2,4,3,1,0,8,0,0,,0,,3,10,0,0,0,0,2,0,3,2,Matches
387,Givairo Read,nl NED,DF,Feyenoord,18-337,2006,19.0,1368,42,410,659,308,38,1368,32,17,53.1,15,46.9,725,3326,1531,35,17,7,28,10,815,86,Matches
388,Tim Receveur,nl NED,MF,Almere City,33-279,1991,1.0,35,4,10,20,5,1,35,0,0,,0,,9,53,14,0,0,0,1,0,12,1,Matches
389,Zepiqueno Redmond,nl NED,FW,Feyenoord,18-317,2006,1.8,35,0,1,12,23,7,35,2,1,50.0,1,50.0,20,47,34,2,0,1,3,1,25,6,Matches
390,Youri Regeer,nl NED,MF,Ajax,21-260,2003,0.3,18,0,2,9,7,3,18,1,1,100.0,0,0.0,6,31,6,0,0,0,1,0,7,0,Matches
391,Youri Regeer,nl NED,MF,Twente,21-260,2003,14.9,1017,38,197,566,261,31,1017,15,5,33.3,10,66.7,548,2640,1222,25,16,3,25,8,692,76,Matches
392,Eliano Reijnders,id IDN,DF,Zwolle,24-194,2000,10.4,647,39,243,269,146,16,647,10,5,50.0,5,50.0,320,1663,733,18,10,2,16,5,369,41,Matches
